term,place_id,name,permanently_closed,business_status,reference,found_types,formatted_address,rating,user_ratings_total,google_url,lat,lng
escola,ChIJm8T9DfUtWpMR0y8by9nYRgs,Jardim Nosso Ninho,True,CLOSED_TEMPORARILY,ChIJm8T9DfUtWpMR0y8by9nYRgs,"school,point_of_interest,establishment","SH Arniqueiras Col. Agrícola Arniqueira - Taguatinga, Brasília - DF, 70297-400",5,3,https://www.google.com/maps/place/?q=place_id:ChIJm8T9DfUtWpMR0y8by9nYRgs,-15.8614089,-47.9922723
,ChIJm98h6U-4W5MRWLa5LAafX-4,Colégio Estadual Duque De Caxias,False,OPERATIONAL,ChIJm98h6U-4W5MRWLa5LAafX-4,"school,point_of_interest,establishment","Area Especial, 1 - Mansões Village, GO, 72910-001",4.3,3,https://www.google.com/maps/place/?q=place_id:ChIJm98h6U-4W5MRWLa5LAafX-4,-15.728506,-48.268426
,ChIJM9OU7oLLW5MRG9JC2oqqXoU,Escola Classe 16 De Ceilândia,False,OPERATIONAL,ChIJM9OU7oLLW5MRG9JC2oqqXoU,"school,point_of_interest,establishment","Eqno 04/06, St. O - Ceilândia, Brasília - DF, 72250-540",4.2,30,https://www.google.com/maps/place/?q=place_id:ChIJM9OU7oLLW5MRG9JC2oqqXoU,-15.7905466,-48.1209515
,ChIJM9vTOeEsWpMRt33no9d-gYc,Centro De Ensino Fundamental 101 Recanto,True,CLOSED_TEMPORARILY,ChIJM9vTOeEsWpMRt33no9d-gYc,"school,point_of_interest,establishment","Q 101 Recanto das Emas Lt 1/2 - Recanto das Emas, Brasília - DF, 72610-970",5,2,https://www.google.com/maps/place/?q=place_id:ChIJM9vTOeEsWpMRt33no9d-gYc,-15.9001429,-48.05707289999999
,ChIJm9wcv6g5WpMRoPwl-08DB74,Campanha Nacional de Escolas da Comunidade,True,CLOSED_TEMPORARILY,ChIJm9wcv6g5WpMRoPwl-08DB74,"school,point_of_interest,establishment","St. de Habitações Individuais Norte CA 9 (Centro de Atividades) CNEC - Campanha Nacional de Escolas da Comunidade - Brasília, DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJm9wcv6g5WpMRoPwl-08DB74,-15.714064,-47.8861606
centro educacional,ChIJmacpsiYzWpMRW2mdhazyqWw,CEM Taguatinga Norte - CEMTN,False,OPERATIONAL,ChIJmacpsiYzWpMRW2mdhazyqWw,"school,point_of_interest,establishment","St. C Norte 02, 03 - Taguatinga, Brasília - DF, 72115-650",4.2,45,https://www.google.com/maps/place/?q=place_id:ChIJmacpsiYzWpMRW2mdhazyqWw,-15.8193722,-48.0663127
colégio,ChIJMbU0jXAyWpMRQkxc4pfE0ds,Colégio Ideal - Unidade II,True,CLOSED_TEMPORARILY,ChIJMbU0jXAyWpMRQkxc4pfE0ds,"school,point_of_interest,establishment","Águas Claras, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMbU0jXAyWpMRQkxc4pfE0ds,-15.8456274,-48.0295222
colégio,ChIJmcav4sfSW5MR2Smff6aSSms,Colégio Piaget,True,CLOSED_TEMPORARILY,ChIJmcav4sfSW5MR2Smff6aSSms,"school,point_of_interest,establishment","QR 501 Conj. 7 - Samambaia Sul, Brasília - DF, 72311-300",5,2,https://www.google.com/maps/place/?q=place_id:ChIJmcav4sfSW5MR2Smff6aSSms,-15.885967,-48.09031179999999
centro educacional,ChIJmci759UsWpMR456-BH0HLes,Centro Estadual de Ensino Tecnico,True,CLOSED_TEMPORARILY,ChIJmci759UsWpMR456-BH0HLes,"school,point_of_interest,establishment","19, Eq, 17 - Guara II, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmci759UsWpMR456-BH0HLes,-15.9018349,-48.075911
centro educacional,ChIJmci759UsWpMRM7P1-LVbwoU,Centro Educacional,True,CLOSED_TEMPORARILY,ChIJmci759UsWpMRM7P1-LVbwoU,"school,point_of_interest,establishment","36, Eq, 34 - Guara II, Brasília - DF",5,1,https://www.google.com/maps/place/?q=place_id:ChIJmci759UsWpMRM7P1-LVbwoU,-15.9018349,-48.075911
,ChIJmcOode9vWpMR7DTYvwUezwU,Caixa Escolar da Escola Municipal Eca de Queiros,True,CLOSED_TEMPORARILY,ChIJmcOode9vWpMR7DTYvwUezwU,"school,point_of_interest,establishment","Qd 04 3 - St. Sul, Planaltina - GO",4,2,https://www.google.com/maps/place/?q=place_id:ChIJmcOode9vWpMR7DTYvwUezwU,-15.4672979,-47.6170589
escola infantil,ChIJMcwh96g6WpMRODd7s4f3-Do,Paraíso Infantil,False,OPERATIONAL,ChIJMcwh96g6WpMRODd7s4f3-Do,"school,point_of_interest,establishment","SEPS Q 712/912 - Asa Sul, Brasília - DF, 70390-100",4.5,8,https://www.google.com/maps/place/?q=place_id:ChIJMcwh96g6WpMRODd7s4f3-Do,-15.8171467,-47.91848539999999
centro educacional,ChIJMd7J6RuAWZMRP5cqPejs4R0,Centro Educacional,True,CLOSED_TEMPORARILY,ChIJMd7J6RuAWZMRP5cqPejs4R0,"school,point_of_interest,establishment","36, Eq, 34 - Guara II, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMd7J6RuAWZMRP5cqPejs4R0,-16.026639,-48.0742661
,ChIJmdkTq-uAWZMRR-_eNVHEpyQ,Colégio Passinhos do Saber,False,OPERATIONAL,ChIJmdkTq-uAWZMRR-_eNVHEpyQ,"school,point_of_interest,establishment","QR 209 Conjunto C Lotes 22,23 e 24 - Santa Maria, Brasília - DF, 72509-403",4.8,16,https://www.google.com/maps/place/?q=place_id:ChIJmdkTq-uAWZMRR-_eNVHEpyQ,-16.022563,-48.02343
centro educacional,ChIJmdXx-6gxWpMRwVrvcVd_pR8,CEMI - Centro Educacional 01 DF,True,CLOSED_TEMPORARILY,ChIJmdXx-6gxWpMRwVrvcVd_pR8,"school,point_of_interest,establishment","SRES - Cruzeiro Velho, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmdXx-6gxWpMRwVrvcVd_pR8,-15.7834032,-47.9385313
escola,ChIJMe6A740tWpMRmAUp3buB3jM,Centro De Ensino Fundamental Vila Areal,False,OPERATIONAL,ChIJMe6A740tWpMRmAUp3buB3jM,"school,point_of_interest,establishment","Qs 06 Bl B Cj 430 Ae - Águas Claras, DF, 72030-160",3.5,10,https://www.google.com/maps/place/?q=place_id:ChIJMe6A740tWpMRmAUp3buB3jM,-15.8599253,-48.025088
maternal,ChIJMeC25xUvWpMRX5SLBlNmRSs,Jardim Borboleta Azul,False,OPERATIONAL,ChIJMeC25xUvWpMRX5SLBlNmRSs,"school,point_of_interest,establishment","SH Arniqueiras Q 4 Casa 02 - Arniqueiras, Brasília - DF, 71994-160",5,2,https://www.google.com/maps/place/?q=place_id:ChIJMeC25xUvWpMRX5SLBlNmRSs,-15.8611092,-47.9953757
,ChIJmefAOZgtWpMR07rSyw3URU4,Colégio Prime,True,CLOSED_TEMPORARILY,ChIJmefAOZgtWpMR07rSyw3URU4,"school,secondary_school,health,point_of_interest,establishment","CSG 9 Lote 10, Taguatinga Sul, Brasília - DF, 72035-509",4.3,8,https://www.google.com/maps/place/?q=place_id:ChIJmefAOZgtWpMR07rSyw3URU4,-15.8698037,-48.03186729999999
escola,ChIJmeyfONu2W5MRyVri-Jcg3ms,Colégio Athos,True,CLOSED_TEMPORARILY,ChIJmeyfONu2W5MRyVri-Jcg3ms,"school,point_of_interest,establishment","St. Norte, lote 01 - Brazlândia, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmeyfONu2W5MRyVri-Jcg3ms,-15.6772247,-48.1904662
,ChIJMf4p4E2HWZMRVoY1InTZYN0,Wizard,True,CLOSED_TEMPORARILY,ChIJMf4p4E2HWZMRVoY1InTZYN0,"school,point_of_interest,establishment","304, Av. Alagado Cl 116 Cl 216, 224 - Santa Maria, Brasília - DF",5,1,https://www.google.com/maps/place/?q=place_id:ChIJMf4p4E2HWZMRVoY1InTZYN0,-16.0051188,-47.9960744
,ChIJMfFle4UyWpMR3q-HEIjge_E,Centro De Ensino Fundamental 09 De Taguatinga,True,CLOSED_TEMPORARILY,ChIJMfFle4UyWpMR3q-HEIjge_E,"school,point_of_interest,establishment","Qsd Ae 02, Taguatinga Norte - Taguatinga, Brasília - DF, 72020-050",4.2,30,https://www.google.com/maps/place/?q=place_id:ChIJMfFle4UyWpMR3q-HEIjge_E,-15.8426212,-48.0496805
,ChIJMfVN5Kg7WpMRdTCGbFgXrU0,Colégio Madre Carmen Sallés,False,OPERATIONAL,ChIJMfVN5Kg7WpMRdTCGbFgXrU0,"primary_school,secondary_school,school,point_of_interest,establishment","Setor de Grandes Áreas Norte 604 - Asa Norte, Brasília - DF, 70830-154",4.4,70,https://www.google.com/maps/place/?q=place_id:ChIJMfVN5Kg7WpMRdTCGbFgXrU0,-15.774718,-47.874132
,ChIJMfXHEsk4WpMRX3boCOKfbk0,Jardim Belas Flores,True,CLOSED_TEMPORARILY,ChIJMfXHEsk4WpMRX3boCOKfbk0,"school,point_of_interest,establishment","MONTE ALVERNE - Avenida Francisco de Assis, DF 150, Km 3 - Sobradinho, Brasília - DF",4.2,5,https://www.google.com/maps/place/?q=place_id:ChIJMfXHEsk4WpMRX3boCOKfbk0,-15.6715831,-47.842337
centro educacional,ChIJmfZ2TYk5WpMRHAtULkfJ3-c,centro de ensino infantil 01 de brasilia,True,CLOSED_TEMPORARILY,ChIJmfZ2TYk5WpMRHAtULkfJ3-c,"school,point_of_interest,establishment","SHCN Entrequadra Norte 315/316 - Brasília, DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmfZ2TYk5WpMRHAtULkfJ3-c,-15.7410886,-47.8964221
maternal,ChIJmQ02p5TLW5MRzCSEJVBXDu8,Escolinha Da Emíla,True,CLOSED_TEMPORARILY,ChIJmQ02p5TLW5MRzCSEJVBXDu8,"school,point_of_interest,establishment","Expansão do St. O QNO 20 - Ceilândia, Brasília - DF, 72261-200",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmQ02p5TLW5MRzCSEJVBXDu8,-15.7885613,-48.1390135
,ChIJMQ9RJuMtWpMRniklZt0dYmU,Escola Infantil Snoopy,True,CLOSED_TEMPORARILY,ChIJMQ9RJuMtWpMRniklZt0dYmU,"school,point_of_interest,establishment","LOTE 10, SH Arniqueiras Col. Agrícola Arniqueira Conj. 5 chácara 48 - Arniqueiras, Brasília - DF, 71995-300",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMQ9RJuMtWpMRniklZt0dYmU,-15.8562747,-48.0037339
escola infantil,ChIJMQkve2-iUJMRvwAJz3XWt6I,Jardim de Infância Nossa Senhora de Fátima,True,CLOSED_TEMPORARILY,ChIJMQkve2-iUJMRvwAJz3XWt6I,"school,point_of_interest,establishment","Rua Observatório, 106 - St. Central, Formosa - GO, 73800-000",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMQkve2-iUJMRvwAJz3XWt6I,-15.5404852,-47.3374314
maternal,ChIJmQMdVfHNW5MRiKNrRMvCOiI,Ceneb,True,CLOSED_TEMPORARILY,ChIJmQMdVfHNW5MRiKNrRMvCOiI,"school,point_of_interest,establishment","13A, St. N QNN 3 - Ceilândia, Brasília - DF, 72225-033",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmQMdVfHNW5MRiKNrRMvCOiI,-15.815199,-48.111489
colégio,ChIJMRAHMxU7WpMRsQD-MSdst9Q,Colégio JK 913 Norte,False,OPERATIONAL,ChIJMRAHMxU7WpMRsQD-MSdst9Q,"school,point_of_interest,establishment","SGAN 913 Módulo A - Asa Norte, Brasília - DF, 70790-130",5,2,https://www.google.com/maps/place/?q=place_id:ChIJMRAHMxU7WpMRsQD-MSdst9Q,-15.7506009,-47.900485
"Instituto Frederico Ozaman QNM 31 Módulo C Área Especial, Ceilândia, Brasília/DF – CEP: 72215-310",ChIJmRBKctjMW5MRW_Xj6OYeIVI,Instituto Frederico Ozanam,False,OPERATIONAL,ChIJmRBKctjMW5MRW_Xj6OYeIVI,"point_of_interest,establishment","Área Especial, Qnm 29, Brasília - DF, 72215-310, Brasil",4.3,9,https://www.google.com/maps/place/?q=place_id:ChIJmRBKctjMW5MRW_Xj6OYeIVI,-15.8284928,-48.0911684
,ChIJMRr2XIE5WpMR4afjFgeTI7M,Escola Classe 415 Norte,True,CLOSED_TEMPORARILY,ChIJMRr2XIE5WpMR4afjFgeTI7M,"school,point_of_interest,establishment","SHCN SQN 415 - Asa Norte, Brasília - DF, 70297-400",3.3,7,https://www.google.com/maps/place/?q=place_id:ChIJMRr2XIE5WpMR4afjFgeTI7M,-15.740014,-47.886421
,ChIJMRuFGCa3W5MRFPZuaMQG3dI,Caic - Brazl,True,CLOSED_TEMPORARILY,ChIJMRuFGCa3W5MRFPZuaMQG3dI,"school,point_of_interest,establishment","26, St. Tradicional Q 29 Conjunto C, 11, Brasília - DF",5,3,https://www.google.com/maps/place/?q=place_id:ChIJMRuFGCa3W5MRFPZuaMQG3dI,-15.6771036,-48.2033193
,ChIJMSDgPbc7WpMRl5nMvVt6Q18,Escola Maurício Sales,True,CLOSED_TEMPORARILY,ChIJMSDgPbc7WpMRl5nMvVt6Q18,"school,point_of_interest,establishment","Hcgn 708 - s/n Ltsn - Brasília, DF, 70740-760",1,1,https://www.google.com/maps/place/?q=place_id:ChIJMSDgPbc7WpMRl5nMvVt6Q18,-15.7670198,-47.8927759
,ChIJMSDgPbc7WpMRUwgC2PgBiDA,Educar - Educandário José de Alencar,True,CLOSED_TEMPORARILY,ChIJMSDgPbc7WpMRUwgC2PgBiDA,"school,point_of_interest,establishment","SHCGN 712 Àrea Especial BL B - Asa Norte, Brasília - DF, 70760-700",4.4,11,https://www.google.com/maps/place/?q=place_id:ChIJMSDgPbc7WpMRUwgC2PgBiDA,-15.7546324,-47.8967739
centro de ensino,ChIJmSV4p_MyWpMRxORs5FnQ6Zk,Colegio CECCO,True,CLOSED_TEMPORARILY,ChIJmSV4p_MyWpMRxORs5FnQ6Zk,"school,point_of_interest,establishment","lote 12, QS 1, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmSV4p_MyWpMRxORs5FnQ6Zk,-15.8648114,-48.02533709999999
escola,ChIJMSw7vxUzWpMRlZmV_3NLkKY,quarto ano-ensino fundamental,True,CLOSED_TEMPORARILY,ChIJMSw7vxUzWpMRlZmV_3NLkKY,"school,point_of_interest,establishment","St. D Norte QND 43 - Taguatinga, Brasília - DF, 72120-460",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMSw7vxUzWpMRlZmV_3NLkKY,-15.8061581,-48.0590111
colégio,ChIJMTAnQ9lBWpMRtN4Txrgl_T4,Colégio Rural Waldorf Brasília,True,CLOSED_TEMPORARILY,ChIJMTAnQ9lBWpMRtN4Txrgl_T4,"school,point_of_interest,establishment","Núcleo Rural Chapadinha - Planaltina, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMTAnQ9lBWpMRtN4Txrgl_T4,-15.6082185,-47.7641949
,ChIJmTtJLIUtWpMRUsFzWk41gi8,Centro Educacional Católica de Brasília,False,OPERATIONAL,ChIJmTtJLIUtWpMRUsFzWk41gi8,"school,point_of_interest,establishment","QS 07 EPTC, Av. Águas Claras, Lote 01, Brasília - DF, 72022-900",4.3,68,https://www.google.com/maps/place/?q=place_id:ChIJmTtJLIUtWpMRUsFzWk41gi8,-15.8622136,-48.0329392
,ChIJMUF2CXY_WpMRDSFq7lDcTuM,Acompanhamento Escolar da Tia Louise,True,CLOSED_TEMPORARILY,ChIJMUF2CXY_WpMRDSFq7lDcTuM,"school,point_of_interest,establishment","QUADRA 01 CONJUNTO B1, Q 2 Q 1 Conjunto B1, 43 - Sobradinho, Brasília - DF, 73015-112",3,2,https://www.google.com/maps/place/?q=place_id:ChIJMUF2CXY_WpMRDSFq7lDcTuM,-15.6586153,-47.8077638
,ChIJMUOon5QyWpMRAU_LLHSdmZo,Centro de Ensino Fundamental 1 do Paranoá,True,CLOSED_TEMPORARILY,ChIJMUOon5QyWpMRAU_LLHSdmZo,"secondary_school,school,point_of_interest,establishment",Condomínio da Qsb 02 Área Especial 5/6 Setor B Sul - Quadra 3,0,0,https://www.google.com/maps/place/?q=place_id:ChIJMUOon5QyWpMRAU_LLHSdmZo,-15.8408499,-48.0556992
colégio,ChIJMUOon5QyWpMRNIlI2Gu-pis,Colegio CEDIM,True,CLOSED_TEMPORARILY,ChIJMUOon5QyWpMRNIlI2Gu-pis,"school,point_of_interest,establishment","quadra 09, St. B Sul Condomínio da Qsb 02 Área Especial 5/6 Setor B Sul - Taguatinga Sul, Brasília - DF",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMUOon5QyWpMRNIlI2Gu-pis,-15.8408499,-48.0556992
,ChIJmUotUIUXWpMRnJfsavSxxQM,Escola Pitiguari,True,CLOSED_TEMPORARILY,ChIJmUotUIUXWpMRnJfsavSxxQM,"school,point_of_interest,establishment","Et 3, SH Jardins Condomínio Mansões Entrelagos - Sobradinho, Brasília - DF",5,2,https://www.google.com/maps/place/?q=place_id:ChIJmUotUIUXWpMRnJfsavSxxQM,-15.7350028,-47.7495992
,ChIJMUr7GhcyWpMRMVGtGgBHIac,Acompanhamento Escolar,True,CLOSED_TEMPORARILY,ChIJMUr7GhcyWpMRMVGtGgBHIac,"school,point_of_interest,establishment","Q 102 - Águas Claras, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMUr7GhcyWpMRMVGtGgBHIac,-15.8324936,-48.0129335
escola,ChIJmUX6GBPTW5MRo6-C65iwk5I,Centro De Ensino Fundamental 115 Recanto,True,CLOSED_TEMPORARILY,ChIJmUX6GBPTW5MRo6-C65iwk5I,"school,point_of_interest,establishment","Q 113 Cj 8A Lt 1, Av. Recanto das Emas - Recanto das Emas, DF, 72605-130",5,1,https://www.google.com/maps/place/?q=place_id:ChIJmUX6GBPTW5MRo6-C65iwk5I,-15.9256045,-48.1076388
escola,ChIJMV8ppHswWpMR81zRSNukhMs,Colegio Dromo,True,CLOSED_TEMPORARILY,ChIJMV8ppHswWpMR81zRSNukhMs,"school,point_of_interest,establishment","4 St. 70670-204, St. Sudoeste CCSW 3 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF",4,2,https://www.google.com/maps/place/?q=place_id:ChIJMV8ppHswWpMR81zRSNukhMs,-15.7971196,-47.9289163
escola,ChIJmVEiHHszWpMRkUqZcZXCgL0,Colégio Certo,True,CLOSED_TEMPORARILY,ChIJmVEiHHszWpMRkUqZcZXCgL0,"school,point_of_interest,establishment","St. Hab. Vicente Pires - Taguatinga, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmVEiHHszWpMRkUqZcZXCgL0,-15.8035663,-48.0210517
,ChIJmVErYmEyWpMR1uKKEq83AZM,"Happy Code - Escola de Programação, Maker e Robótica",False,OPERATIONAL,ChIJmVErYmEyWpMR1uKKEq83AZM,"school,point_of_interest,establishment","Colégio Espaço Criativo SMPW Quadra 5, Conjunto 6, Lote 1 - Águas Claras, Brasília - DF, 71735-500",4.5,8,https://www.google.com/maps/place/?q=place_id:ChIJmVErYmEyWpMR1uKKEq83AZM,-15.8399849,-48.0032545
,ChIJmVL94D2AWZMRz3l0GVCnmUw,EC 09 do Gama,True,CLOSED_TEMPORARILY,ChIJmVL94D2AWZMRz3l0GVCnmUw,"school,point_of_interest,establishment","Q 03 AE S. SUL - Gama, Brasília - DF, 72410-030",3.7,3,https://www.google.com/maps/place/?q=place_id:ChIJmVL94D2AWZMRz3l0GVCnmUw,-16.0308373,-48.0658165
,ChIJmVllu-XMW5MROH8wY9VbA-4,Escola Classe 21 De Ceilândia,False,OPERATIONAL,ChIJmVllu-XMW5MROH8wY9VbA-4,"school,point_of_interest,establishment","Eqnn 04/06 - Ceilândia, Brasília - DF, 72220-520",5,14,https://www.google.com/maps/place/?q=place_id:ChIJmVllu-XMW5MROH8wY9VbA-4,-15.8279164,-48.1061634
,ChIJmVNMfkQxWpMRQebsSN54Jsg,Escola Park Abc,False,OPERATIONAL,ChIJmVNMfkQxWpMRQebsSN54Jsg,"school,point_of_interest,establishment","St. Leste - Guará, Brasília - DF, 71261-810",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmVNMfkQxWpMRQebsSN54Jsg,-15.7812858,-47.9885385
,ChIJMVxw6noyWpMREhMPBxXkxN8,Escola Cresce - Educação Infantil Ensino Fundamental I - Unidade Águas Claras,False,OPERATIONAL,ChIJMVxw6noyWpMREhMPBxXkxN8,"school,point_of_interest,establishment","R. Jerivá, Lote 11 - Águas Claras, Brasília - DF, 71928-720",4.9,12,https://www.google.com/maps/place/?q=place_id:ChIJMVxw6noyWpMREhMPBxXkxN8,-15.8446474,-48.0322438
colégio,ChIJmw4QdTGjUJMRxvPzZOyOVBo,Colégio Nova Geração,True,CLOSED_TEMPORARILY,ChIJmw4QdTGjUJMRxvPzZOyOVBo,"school,point_of_interest,establishment","R. Manoel Alves Ferreira, n. 305 - Lot. Pasto, Formosa - GO, 73813-130",5,11,https://www.google.com/maps/place/?q=place_id:ChIJmw4QdTGjUJMRxvPzZOyOVBo,-15.5427231,-47.3313628
centro educacional,ChIJMweYcebMW5MRQ7rannuI6uQ,Centro de Ensino Ebenezer,True,CLOSED_TEMPORARILY,ChIJMweYcebMW5MRQ7rannuI6uQ,"school,point_of_interest,establishment","B, QNJ 33, Brasília - DF, 72215-034",5,1,https://www.google.com/maps/place/?q=place_id:ChIJMweYcebMW5MRQ7rannuI6uQ,-15.8244329,-48.104663
escola,ChIJmwEygsQsWpMR3d_84Dyty6s,Colégio Criart,False,OPERATIONAL,ChIJmwEygsQsWpMR3d_84Dyty6s,"school,point_of_interest,establishment","Q 405 - Recanto das Emas, Brasília - DF, 70297-400",3,2,https://www.google.com/maps/place/?q=place_id:ChIJmwEygsQsWpMR3d_84Dyty6s,-15.9096399,-48.06552
escola classe,ChIJMwMK2T89WpMRlNx1NYXrrKg,EC 04 do Paranoá,True,CLOSED_TEMPORARILY,ChIJMwMK2T89WpMRlNx1NYXrrKg,"school,point_of_interest,establishment","Q 14 - Paranoá, Brasília - DF, 70297-400",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMwMK2T89WpMRlNx1NYXrrKg,-15.7731409,-47.7767907
escola,ChIJmWQfUXSxW5MRAaD7FM8MJAI,Escola 3,True,CLOSED_TEMPORARILY,ChIJmWQfUXSxW5MRAaD7FM8MJAI,"school,point_of_interest,establishment","Vila São José Q 46 - Brazlândia, Brasília - DF, 72746-002",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmWQfUXSxW5MRAaD7FM8MJAI,-15.6577692,-48.1958012
,ChIJmwqlFc-jUJMRsOKtdu_n0II,Centro De Ensino Em Período Integral Professora Izabel Christina De Sousa Ortiz,False,OPERATIONAL,ChIJmwqlFc-jUJMRsOKtdu_n0II,"school,point_of_interest,establishment","Rua 65 Pq Lago - De Formosa, Formosa - GO, 73813-872",5,3,https://www.google.com/maps/place/?q=place_id:ChIJmwqlFc-jUJMRsOKtdu_n0II,-15.5653918,-47.3259249
centro educacional,ChIJmWS2swDNW5MRbIMduX9dTuA,Centro De Ensino Fundamental 33 De Ceilândia,False,OPERATIONAL,ChIJmWS2swDNW5MRbIMduX9dTuA,"school,primary_school,point_of_interest,establishment","Qnp 08/12 Ae, St. P - Ceilândia, Brasília - DF, 72231-200",3.6,15,https://www.google.com/maps/place/?q=place_id:ChIJmWS2swDNW5MRbIMduX9dTuA,-15.8399839,-48.1186168
centro educacional,ChIJmwZR4H6LWZMReS-8x6uYnuU,Centro De Ensino Fundamental Jataí,True,CLOSED_TEMPORARILY,ChIJmwZR4H6LWZMReS-8x6uYnuU,"school,point_of_interest,establishment","Df140 - Km11 Faz Barreiros Rod Diogo Ar Barreiros - São Sebastião, DF, 71500-000",4,4,https://www.google.com/maps/place/?q=place_id:ChIJmwZR4H6LWZMReS-8x6uYnuU,-16.019598,-47.800725
,ChIJmx-I9AlQWpMR-fBhoaGUJ_Q,Escola Classe Córrego Do Ouro,True,CLOSED_TEMPORARILY,ChIJmx-I9AlQWpMR-fBhoaGUJ_Q,"school,doctor,health,point_of_interest,establishment","Df 330 - Faz. Córrego Do Ouro - Sobradinho, DF, 73000-000",0,0,https://www.google.com/maps/place/?q=place_id:ChIJmx-I9AlQWpMR-fBhoaGUJ_Q,-15.5133641,-47.92292980000001
colégio,ChIJMx-VttASWpMRNb8CrSSE99o,CEPI Pequizeiro,True,CLOSED_TEMPORARILY,ChIJMx-VttASWpMRNb8CrSSE99o,"school,point_of_interest,establishment","St. Res. Leste | Buritís IV Q 18 - Planaltina, Brasília - DF, 73356-010",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMx-VttASWpMRNb8CrSSE99o,-15.6186632,-47.6402432
,ChIJmx9QsgFwWpMRcpfB2W6Wsn4,Centro Integrado De Educação Modelo Ciem,False,OPERATIONAL,ChIJmx9QsgFwWpMRcpfB2W6Wsn4,"school,point_of_interest,establishment","R. G - St. Leste, Planaltina - GO, 73750-040",4.6,17,https://www.google.com/maps/place/?q=place_id:ChIJmx9QsgFwWpMRcpfB2W6Wsn4,-15.454891,-47.6045473
,ChIJMXM_9SYuWpMRLuPd_qyZ6bw,Colégio Rogacionista,True,CLOSED_TEMPORARILY,ChIJMXM_9SYuWpMRLuPd_qyZ6bw,"school,point_of_interest,establishment","70297-400, Guará II Conj. O - Guará, Brasília - DF",4,8,https://www.google.com/maps/place/?q=place_id:ChIJMXM_9SYuWpMRLuPd_qyZ6bw,-15.8424274,-47.97350669999999
,ChIJMY3M6iwzWpMRnkayGfC5K-g,CEF 19 de Taguatinga,True,CLOSED_TEMPORARILY,ChIJMY3M6iwzWpMRnkayGfC5K-g,"school,primary_school,point_of_interest,establishment","Eqnl 10/12 Ae - Taguatinga, Brasília - DF, 72155-520",3.7,7,https://www.google.com/maps/place/?q=place_id:ChIJMY3M6iwzWpMRnkayGfC5K-g,-15.8202402,-48.0789203
escola classe,ChIJmy7gSX35WZMRZNDdLGyGVmY,Escola Classe Capão Seco,True,CLOSED_TEMPORARILY,ChIJmy7gSX35WZMRZNDdLGyGVmY,"school,point_of_interest,establishment","Paranoá, Brasília - DF",5,2,https://www.google.com/maps/place/?q=place_id:ChIJmy7gSX35WZMRZNDdLGyGVmY,-15.9631788,-47.5573865
,ChIJmYBOsAGBWZMR8BTn23joWuQ,Escola Classe 100 De Santa Maria,True,CLOSED_TEMPORARILY,ChIJmYBOsAGBWZMR8BTn23joWuQ,"school,point_of_interest,establishment","QR 100 Ae 01 - Santa Maria, Brasília - DF, 72500-000",4.6,9,https://www.google.com/maps/place/?q=place_id:ChIJmYBOsAGBWZMR8BTn23joWuQ,-16.0427092,-48.0384111
maternal,ChIJMyl5gcjMW5MR5Tj5x9SUitw,Escola Brilhar,True,CLOSED_TEMPORARILY,ChIJMyl5gcjMW5MR5Tj5x9SUitw,"school,point_of_interest,establishment","via Helio Prates - s/n - Taguatinga, Brasília - DF, 72152-304",0,0,https://www.google.com/maps/place/?q=place_id:ChIJMyl5gcjMW5MR5Tj5x9SUitw,-15.8126572,-48.0901496
,ChIJmYS73TS7W5MREf6cmIguioI,Escola Municipal Padre Lúcio,True,CLOSED_TEMPORARILY,ChIJmYS73TS7W5MREf6cmIguioI,"school,point_of_interest,establishment",Águas Lindas de Goiás - GO,0,0,https://www.google.com/maps/place/?q=place_id:ChIJmYS73TS7W5MREf6cmIguioI,-15.6679593,-48.2417178
