term,place_id,name,permanently_closed,business_status,reference,found_types,formatted_address,rating,user_ratings_total,google_url,lat,lng
"Centro de Ensino Fundamental 410 Norte SHCN SQN 410, Brasília – DF – 70865-000",ChIJI5Ftscw7WpMRJkvD1baTaEQ,Centro De Ensino Fundamental 410 Norte,False,OPERATIONAL,ChIJI5Ftscw7WpMRJkvD1baTaEQ,"school,primary_school,point_of_interest,establishment","AE, SHCN SQN 410, Brasília - DF, 70865-000, Brasil",4.6,12,https://www.google.com/maps/place/?q=place_id:ChIJI5Ftscw7WpMRJkvD1baTaEQ,-15.754919,-47.881457
"Centro de Ensino Fundamental 08 Guará II EQ 13/15 – Guará, Brasília – DF – 71050-135",ChIJi5Tgs8MxWpMRQV5-t8TtvDY,Centro De Ensino Fundamental 08 Do Guará,False,OPERATIONAL,ChIJi5Tgs8MxWpMRQV5-t8TtvDY,"primary_school,school,point_of_interest,establishment","Guará II EQ 13/15 - Guará, Brasília - DF, 71050-135, Brasil",3.1,18,https://www.google.com/maps/place/?q=place_id:ChIJi5Tgs8MxWpMRQV5-t8TtvDY,-15.827699,-47.9785149
"Escola Classe 65 QNR 02 Área Especial 4, Ceilândia, Brasília/DF – CEP: 72275-308",ChIJI7XdZlXJW5MRMughpW786VA,EC 65 de Ceilândia,True,CLOSED_TEMPORARILY,ChIJI7XdZlXJW5MRMughpW786VA,"school,point_of_interest,establishment","Ceilândia Norte - Ceilândia, Brasília - DF, 72276-010, Brasil",3.7,34,https://www.google.com/maps/place/?q=place_id:ChIJI7XdZlXJW5MRMughpW786VA,-15.806464,-48.160573
"Centro de Educação Infantil 08 St. D Norte QND Condomínio – Taguatinga, Brasília – DF –72120-055",ChIJi8D7-tTMW5MRb7bLOGvxqbA,Centro de Educação Fonte do Saber,False,OPERATIONAL,ChIJi8D7-tTMW5MRb7bLOGvxqbA,"school,point_of_interest,establishment","St. L Norte QNL 13 Casa 17 - Taguatinga, Brasília - DF, 72151-301, Brasil",5,2,https://www.google.com/maps/place/?q=place_id:ChIJi8D7-tTMW5MRb7bLOGvxqbA,-15.8272816,-48.0867977
"Escola Classe 302 Norte SHCN SQN 302, Brasília – DF – 70723-000",ChIJI8NuEf86WpMROJ4ekdG_Cww,Escola Classe 302 Norte,True,CLOSED_TEMPORARILY,ChIJI8NuEf86WpMROJ4ekdG_Cww,"school,point_of_interest,establishment","AE, SHCN SQN 302, Brasília - DF, 70723-000, Brasil",4.5,4,https://www.google.com/maps/place/?q=place_id:ChIJI8NuEf86WpMROJ4ekdG_Cww,-15.781949,-47.88556
"Jardim de Infância 316 Sul SQS 316 AREA ESPECIAL S/N, SHCS, Brasília – DF – 70387-110",ChIJi8uhgP4vWpMRC36p6RTUUr4,Jardim De Infância 316 Sul,True,CLOSED_TEMPORARILY,ChIJi8uhgP4vWpMRC36p6RTUUr4,"school,point_of_interest,establishment","SQS 316 AREA ESPECIAL S/N, SHCS, Brasília - DF, 70387-110, Brasil",4.2,5,https://www.google.com/maps/place/?q=place_id:ChIJi8uhgP4vWpMRC36p6RTUUr4,-15.82901,-47.9270773
"Escola Classe 413 Sul SHCS SQS 413 – Asa Sul, Brasília – DF – 70200-001",ChIJi8uhgP4vWpMRL2H9gG6azTg,Escola Classe 316 Sul,True,CLOSED_TEMPORARILY,ChIJi8uhgP4vWpMRL2H9gG6azTg,"school,point_of_interest,establishment","SQS 316 - s/n EC 316, Brasília - DF, 70297-400, Brasil",4.2,11,https://www.google.com/maps/place/?q=place_id:ChIJi8uhgP4vWpMRL2H9gG6azTg,-15.830714,-47.92745799999999
"Escola Classe Jardim Botânico SMDB – Lago Sul, Brasília – DF – 70297-400",ChIJi95ZAHskWpMRSDEY6ZOXPRE,School of the Nations / Escola das Nações,False,OPERATIONAL,ChIJi95ZAHskWpMRSDEY6ZOXPRE,"school,point_of_interest,establishment","SHIS QI 21 Área Especial - Lago Sul, Brasília - DF, 71655-600, Brasil",3.9,51,https://www.google.com/maps/place/?q=place_id:ChIJi95ZAHskWpMRSDEY6ZOXPRE,-15.8541813,-47.8506951
"CEF 01 da Candangolândia QR 2 – Candangolândia, Brasília – DF – 71725-200",ChIJIahyUl8uWpMRzjkk2ZnW224,CEF 01 do Núcleo Bandeirante - Sapão,True,CLOSED_TEMPORARILY,ChIJIahyUl8uWpMRzjkk2ZnW224,"school,primary_school,secondary_school,point_of_interest,establishment","Av Contorno Ae 8 Lt A - Núcleo Bandeirante, DF, 71705-000, Brasil",4,18,https://www.google.com/maps/place/?q=place_id:ChIJIahyUl8uWpMRzjkk2ZnW224,-15.8768817,-47.9761952
"Centro de Ensino Fundamental 427 Qn 427 Ae 02 Setor Norte, Setor Norte – Samambaia Sul, Brasília – DF – 72327-540",ChIJIcsXZ2vSW5MRsCXk3JwLVm8,Centro De Ensino Fundamental 427 De Sama,False,OPERATIONAL,ChIJIcsXZ2vSW5MRsCXk3JwLVm8,"school,primary_school,point_of_interest,establishment","Qn 427 Ae 02 Setor Norte, Setor Norte - Samambaia Sul, Brasília - DF, 72327-540, Brasil",3.5,12,https://www.google.com/maps/place/?q=place_id:ChIJIcsXZ2vSW5MRsCXk3JwLVm8,-15.8923373,-48.1386982
"Jardim de Infância 308 Sul SQS308 – Asa Sul, Brasília – DF – 70390-100",ChIJidikHv86WpMRE8A1hYEtghw,Jardim De Infância 302 Norte,True,CLOSED_TEMPORARILY,ChIJidikHv86WpMRE8A1hYEtghw,"school,point_of_interest,establishment","Sqn 302 - Ae, SHCN, Brasília - DF, 70723-000, Brasil",5,3,https://www.google.com/maps/place/?q=place_id:ChIJidikHv86WpMRE8A1hYEtghw,-15.7820792,-47.8860131
"Escola Classe 16 St. de Mansões Sobradinho, Condomínio Novo St – Sobradinho, Brasília – DF, 73270-560Como chegar:",ChIJIdW-IFsVWpMRhQcINnMSGRs,EC 16 de Sobradinho,False,OPERATIONAL,ChIJIdW-IFsVWpMRhQcINnMSGRs,"school,point_of_interest,establishment","SH Nova Colina Condomínio Novo St. de Mansões Sobradinho Condomínio Novo St - Sobradinho, Brasília - DF, 73270-560, Brasil",4,5,https://www.google.com/maps/place/?q=place_id:ChIJIdW-IFsVWpMRhQcINnMSGRs,-15.649368,-47.754573
"Escola Classe 403 Norte SHCN SQN 403 – Asa Norte, Brasília – DF – 70297-400",ChIJiUhvj6k7WpMRyY-ypH-ibaA,Escola Classe 403 Norte,True,CLOSED_TEMPORARILY,ChIJiUhvj6k7WpMRyY-ypH-ibaA,"school,point_of_interest,establishment","SHCN SQN 403 - Asa Norte, Brasília - DF, 70297-400, Brasil",4.4,7,https://www.google.com/maps/place/?q=place_id:ChIJiUhvj6k7WpMRyY-ypH-ibaA,-15.777477,-47.875831
"Escola Classe Corrégo Barreiro Km 08 – Pte. Alta Norte (Gama), Brasília – DF – 72000-000",ChIJIVAFSkIrWpMRVsOnbIO3XE8,Escola Classe Corrego Barreiro,True,CLOSED_TEMPORARILY,ChIJIVAFSkIrWpMRVsOnbIO3XE8,"school,point_of_interest,establishment","br 060 DF- 180 KM. 08 PONTE ALTA - Pte. Alta Norte (Gama), Brasília - DF, 72000-000, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJIVAFSkIrWpMRVsOnbIO3XE8,-15.948165,-48.062717
"Centro Educacional 06 EQ 02/07 AE S. LESTE – Setor Leste, Brasília – DF – 72450-027",ChIJiW7kk6IrWpMRrPb78t5oYM8,Centro Educacional 06,True,CLOSED_TEMPORARILY,ChIJiW7kk6IrWpMRrPb78t5oYM8,"school,point_of_interest,establishment","EQ 02/07 AE S. LESTE, St. Leste - Gama, Brasília - DF, 72450-027, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJiW7kk6IrWpMRrPb78t5oYM8,-16.007089,-48.05088199999999
"CEF 04 Q 4 – Paranoá, Brasília – DF, 71570-401",ChIJiwMXp0g9WpMRPxPQjWS_uDk,Centro de Ensino Fundamental 04 do Paranoá (CEF 04 do Paranoá),True,CLOSED_TEMPORARILY,ChIJiwMXp0g9WpMRPxPQjWS_uDk,"secondary_school,school,point_of_interest,establishment","1, Q 4 - Paranoá, Brasília - DF, 71570-401, Brasil",5,6,https://www.google.com/maps/place/?q=place_id:ChIJiwMXp0g9WpMRPxPQjWS_uDk,-15.7836999,-47.77954570000001
"CAIC Juscelino Kubitschek Park Way Trecho 2 Q 6 – Núcleo Bandeirante, Brasília – DF – 70297-400",ChIJIza6HxAvWpMRLC0ChDTTckI,Colégio Le Jardin,False,OPERATIONAL,ChIJIza6HxAvWpMRLC0ChDTTckI,"school,point_of_interest,establishment","Av. Contôrno Chácara, 23 - Núcleo Bandeirante, Brasília - DF, 71705-510, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJIza6HxAvWpMRLC0ChDTTckI,-15.8733647,-47.9662883
"CED 01 Setor Educacional Lt A, St. de Educaçâo – Planaltina, Brasília – DF – 73310-150",ChIJiZmdBbgTWpMROJDTao6hdWk,CEM 01 de Planaltina - CENTRÃO,False,OPERATIONAL,ChIJiZmdBbgTWpMROJDTao6hdWk,"school,point_of_interest,establishment","Setor Educacional Lt A, St. de Educaçâo - Planaltina, Brasília - DF, 73310-150, Brasil",4.3,10,https://www.google.com/maps/place/?q=place_id:ChIJiZmdBbgTWpMROJDTao6hdWk,-15.6202739,-47.6517206
"Centro de Ensino Fundamental 15 Qsa 3/5, Area especial 01 – Taguatinga, Brasília/DF – 72015-034",ChIJJ_-qc-wyWpMRX9hbCnlIYuo,Centro De Ensino Fundamental 15 De Taguatinga,False,OPERATIONAL,ChIJJ_-qc-wyWpMRX9hbCnlIYuo,"school,point_of_interest,establishment","Qsa 3/5, Area especial 01 - Taguatinga, Brasília - DF, 72015-050, Brasil",3.9,29,https://www.google.com/maps/place/?q=place_id:ChIJJ_-qc-wyWpMRX9hbCnlIYuo,-15.8345152,-48.0546938
"Centro De Ensino Médio 03 St. Sul EQ 5/11 – Gama, Brasília – DF – 72410-115",ChIJj0gSvgmAWZMRZzUYb5whFq0,CEM 03 DO GAMA,False,OPERATIONAL,ChIJj0gSvgmAWZMRZzUYb5whFq0,"school,point_of_interest,establishment","EQ 05/11 - AE F, St. Sul - Gama, Brasília - DF, 72410-318, Brasil",4,24,https://www.google.com/maps/place/?q=place_id:ChIJj0gSvgmAWZMRZzUYb5whFq0,-16.0365055,-48.063671
"Escola Classe 04 ",ChIJj1O0IcSAWZMRy9LPCVnnhzg,Caixa Escolar da Escola Classe 01 do Riacho Fundo,True,CLOSED_TEMPORARILY,ChIJj1O0IcSAWZMRy9LPCVnnhzg,"school,point_of_interest,establishment","Qc 04 Conjunto 18 Lote 02 2 - Riacho Fundo II, Brasília - DF, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJj1O0IcSAWZMRy9LPCVnnhzg,-16.0227539,-48.0145659
"Escola Classe 22 EQ 33/49 AE 1 S. CENTRAL – Pte. Alta Norte (Gama), Brasília – DF – 72405-335",ChIJj2P_ChGAWZMRen_XzxwgLhs,Escola Classe 22 do Gama (EC 22),True,CLOSED_TEMPORARILY,ChIJj2P_ChGAWZMRen_XzxwgLhs,"school,point_of_interest,establishment","EQ 33/49 AE 1, St. Central - Gama, Brasília - DF, 72405-335, Brasil",4.5,4,https://www.google.com/maps/place/?q=place_id:ChIJj2P_ChGAWZMRen_XzxwgLhs,-16.0231661,-48.0668407
escola,ChIJJ2To--rMW5MRNDi_n-tAM-A,Colégio Modele,True,CLOSED_TEMPORARILY,ChIJJ2To--rMW5MRNDi_n-tAM-A,"school,point_of_interest,establishment","St. M QNM 18 Lt 18 s/n - Ceilândia, Brasília - DF, 72210-181, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJJ2To--rMW5MRNDi_n-tAM-A,-15.8149483,-48.1023044
"Centro de Ensino Especial 01 Setor Educacional Lt 1 Setor de Educação – Planaltina, DF – 73310-150",ChIJJ3j0Ty4TWpMRU2-xZu-u0PM,Centro De Ensino Especial 01,True,CLOSED_TEMPORARILY,ChIJJ3j0Ty4TWpMRU2-xZu-u0PM,"school,point_of_interest,establishment","Setor Educacional Lt 1 Setor de Educação - Planaltina, DF, 73310-150, Brasil",5,3,https://www.google.com/maps/place/?q=place_id:ChIJJ3j0Ty4TWpMRU2-xZu-u0PM,-15.6198697,-47.6535793
"Centro Educacional 11 EQNP 01/05 Área Especial, Ceilândia, Brasília/DF – CEP: 72240-500",ChIJJ5kFPFjMW5MR_Y3uCZNXBF8,Centro Educacional 11 De Ceilândia,False,OPERATIONAL,ChIJJ5kFPFjMW5MR_Y3uCZNXBF8,"school,secondary_school,point_of_interest,establishment","Eqnp 01/05, St. P - Ceilândia, Brasília - DF, 72240-500, Brasil",3.8,23,https://www.google.com/maps/place/?q=place_id:ChIJJ5kFPFjMW5MR_Y3uCZNXBF8,-15.8229248,-48.124792
"Escola Meninos E Meninas Do Parque Srps – Asa Sul, Brasília – DF – 70390-090",ChIJJ5z0pAAwWpMR--Ee0dmOpIA,Escola Salesiana Brasília,False,OPERATIONAL,ChIJJ5z0pAAwWpMR--Ee0dmOpIA,"school,point_of_interest,establishment","St. de Habitações Individuais Geminadas Sul SHIGS 702 BLOCO A - Asa Sul, Brasília - DF, 70330-710, Brasil",4.4,45,https://www.google.com/maps/place/?q=place_id:ChIJJ5z0pAAwWpMR--Ee0dmOpIA,-15.7991066,-47.8947831
"Centro de Ensino Fundamental 01 Q 2 – Sobradinho, Brasília – DF – 70297-400",ChIJJ9zFx30_WpMRY54SVcNN_EY,Entrada do Centro de Ensino Médio 01,True,CLOSED_TEMPORARILY,ChIJJ9zFx30_WpMRY54SVcNN_EY,"school,point_of_interest,establishment","Q 4 - Sobradinho, Brasília - DF, 70297-400, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJJ9zFx30_WpMRY54SVcNN_EY,-15.6534698,-47.79873930000001
"Centro de Ensino Fundamental 10 QE 44/46 Area especial 5, Guará II – Guará, Brasília – DF – 71070-460",ChIJjafauDQuWpMRNyoueuD7XlU,Centro De Ensino Fundamental 10 Do Guará,False,OPERATIONAL,ChIJjafauDQuWpMRNyoueuD7XlU,"school,point_of_interest,establishment","QE 44/46 Area especial 5, Guará II - Guará, Brasília - DF, 71070-460, Brasil",3.3,19,https://www.google.com/maps/place/?q=place_id:ChIJjafauDQuWpMRNyoueuD7XlU,-15.8510849,-47.9627351
"Escola Classe 46 Eqnl 23/21 Ae Lt 01 – Taguatinga, Brasília – DF – 72152-505",ChIJJbcmF8bMW5MRG5HRgQf8v4U,EC 46 de Taguatinga,True,CLOSED_TEMPORARILY,ChIJJbcmF8bMW5MRG5HRgQf8v4U,"school,point_of_interest,establishment","Eqnl 23/21 Ae Lt 01 - Taguatinga, Brasília - DF, 72152-505, Brasil",4.4,7,https://www.google.com/maps/place/?q=place_id:ChIJJbcmF8bMW5MRG5HRgQf8v4U,-15.8141755,-48.0913793
"Escola Classe Chapadinha Df 445 – Km 4 Rural – Brazlândia, DF, 72701-970",ChIJjbIUkiK0W5MRpYru33PlAqs,EC Chapadinha,False,OPERATIONAL,ChIJjbIUkiK0W5MRpYru33PlAqs,"school,point_of_interest,establishment","Df 445 - Km 4 Rural - Brazlândia, DF, 72701-970, Brasil",3.6,5,https://www.google.com/maps/place/?q=place_id:ChIJjbIUkiK0W5MRpYru33PlAqs,-15.6749943,-48.1517091
"Escola Classe 06 do Cruzeiro Q. 805 – Cruzeiro Novo, Brasília – DF – 70297-400",ChIJjdvx1l8wWpMRSs1U5yAV6Do,Escola Classe 4 Do Cruzeiro,True,CLOSED_TEMPORARILY,ChIJjdvx1l8wWpMRSs1U5yAV6Do,"school,point_of_interest,establishment","Unnamed Road, SHCES, Brasília - DF, Brasil",5,3,https://www.google.com/maps/place/?q=place_id:ChIJjdvx1l8wWpMRSs1U5yAV6Do,-15.7960098,-47.9417015
"Escola Classe 115 Norte SHCN SQN 115 – Asa Norte, Brasília – DF – 70297-400",ChIJjfBwnIg5WpMROW44RCya_U4,Escola Classe 115 Norte,True,CLOSED_TEMPORARILY,ChIJjfBwnIg5WpMROW44RCya_U4,"school,point_of_interest,establishment","SHCN SQN 115 - Asa Norte, Brasília - DF, 70297-400, Brasil",5,4,https://www.google.com/maps/place/?q=place_id:ChIJjfBwnIg5WpMROW44RCya_U4,-15.741085,-47.892722
"Escola Classe Jardim Botânico SMDB – Lago Sul, Brasília – DF – 70297-400",ChIJjSWoITclWpMRqUZFjTQAnGc,ESCOLA DAS NAÇÕES,True,CLOSED_TEMPORARILY,ChIJjSWoITclWpMRqUZFjTQAnGc,"school,point_of_interest,establishment","St. de Mansões Dom Bosco - Chácara 02, Brasília - DF, 70297-400, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJjSWoITclWpMRqUZFjTQAnGc,-15.8523812,-47.8469027
"Escola Classe Jardim Botânico SMDB – Lago Sul, Brasília – DF – 70297-400",ChIJjT_ePMcjWpMRljp57Xw9D3c,Escola Internacional de Yoga de Brasília,False,OPERATIONAL,ChIJjT_ePMcjWpMRljp57Xw9D3c,"school,point_of_interest,establishment","Smdb, 11 - Lago Sul, Brasília - DF, 71690-600, Brasil",5,1,https://www.google.com/maps/place/?q=place_id:ChIJjT_ePMcjWpMRljp57Xw9D3c,-15.8695776,-47.8227682
"Escola Classe 15 Mod 1A Area Rural – Planaltina, DF – 73380-750",ChIJjV2FcapsWpMRHmHdgUVKXUo,Ec 15 De Planaltina,False,OPERATIONAL,ChIJjV2FcapsWpMRHmHdgUVKXUo,"school,point_of_interest,establishment","0 - Mod 1A Area Rural - Planaltina, DF, 73380-750, Brasil",3.5,6,https://www.google.com/maps/place/?q=place_id:ChIJjV2FcapsWpMRHmHdgUVKXUo,-15.6186893,-47.6853215
"Escola Classe 03 St. Res. Leste | Buritís I Q 1 – Vila Nossa Sra. de Fátima, Brasília – DF – 73370-100",ChIJJVrTzyMUWpMRz3Cb9FbOnns,Escola Classe,True,CLOSED_TEMPORARILY,ChIJJVrTzyMUWpMRz3Cb9FbOnns,"school,point_of_interest,establishment","Planaltina, Brasília - DF, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJJVrTzyMUWpMRz3Cb9FbOnns,-15.6956856,-47.7075317
"Escola Classe 15 Q 02 AE S. NORTE – Pte. Alta Norte (Gama), Brasília – DF – 72430-230",ChIJjwK9eKIqWpMRQUpdQrazH4U,Escola Classe 15 do Gama (EC 15),True,CLOSED_TEMPORARILY,ChIJjwK9eKIqWpMRQUpdQrazH4U,"school,point_of_interest,establishment","Q 02 AE S. NORTE - Pte. Alta Norte (Gama), Brasília - DF, 72430-230, Brasil",4,4,https://www.google.com/maps/place/?q=place_id:ChIJjwK9eKIqWpMRQUpdQrazH4U,-16.0033795,-48.060607
,ChIJJwt4a6jNW5MRtMJDcpBVYEM,Escola Classe 48,False,OPERATIONAL,ChIJJwt4a6jNW5MRtMJDcpBVYEM,"school,point_of_interest,establishment","Setor P Sul QNP 26 AE - Ceilândia, Brasília - DF, 72236-015, Brasil",3.8,6,https://www.google.com/maps/place/?q=place_id:ChIJJwt4a6jNW5MRtMJDcpBVYEM,-15.8447788,-48.1206687
"Escola Classe Aprodarmas ",ChIJjwtm1ZMSWpMRDki4LoxOXSI,EC Aprodarmas,True,CLOSED_TEMPORARILY,ChIJjwtm1ZMSWpMRDki4LoxOXSI,"school,point_of_interest,establishment","St. de Educaçâo - Planaltina, Brasília - DF, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJjwtm1ZMSWpMRDki4LoxOXSI,-15.6216612,-47.652049
"Escola Classe 35 EQNP 09/13 Área Especial, Setor P. Norte, Ceilândia, Brasília/DF – CEP: 72240-560",ChIJjXQ-lmXMW5MRBI_2raaxTqc,Escola Classe 35 De Ceilândia,False,OPERATIONAL,ChIJjXQ-lmXMW5MRBI_2raaxTqc,"school,point_of_interest,establishment","Eqnp 09/13, St. P - Ceilândia, Brasília - DF, 72240-560, Brasil",4.9,14,https://www.google.com/maps/place/?q=place_id:ChIJjXQ-lmXMW5MRBI_2raaxTqc,-15.8124842,-48.1287629
"Centro Comunitário da Criança (Célula II) QNN 16 Lote A Área Especial, Guariroba, Ceilândia, Brasília/DF – CEP: 72220-161",ChIJJXvxhh3NW5MRIsHn46-_bNk,Centro Comunitário da Criança - Célula II,False,OPERATIONAL,ChIJJXvxhh3NW5MRIsHn46-_bNk,"school,point_of_interest,establishment","QNN 16 Lote A Área Especial - Guariroba, Brasília - DF, 72220-161, Brasil",4.9,12,https://www.google.com/maps/place/?q=place_id:ChIJJXvxhh3NW5MRIsHn46-_bNk,-15.8326365,-48.106956
"Centro de Ensino Fundamental 101 Qd 101 Cj 10B Lts 01 e 02 – Recanto das Emas, Brasília – DF – 72600-133",ChIJJzng1OAsWpMRxP2VcSjiz9Q,Centro de Ensino Fundamental 101 Recanto das Emas,True,CLOSED_TEMPORARILY,ChIJJzng1OAsWpMRxP2VcSjiz9Q,"primary_school,school,point_of_interest,establishment","Qd 101 Cj 10B Lts 01 e 02 - Recanto das Emas, Brasília - DF, 72600-133, Brasil",3.6,18,https://www.google.com/maps/place/?q=place_id:ChIJJzng1OAsWpMRxP2VcSjiz9Q,-15.9000444,-48.0573181
"CEF 01 da Candangolândia QR 2 – Candangolândia, Brasília – DF – 71725-200",ChIJJzziELgvWpMRmLP95yY36UQ,IDEIA ACOMPANHAMENTO PEDAGÓGICO,False,OPERATIONAL,ChIJJzziELgvWpMRmLP95yY36UQ,"school,point_of_interest,establishment","QR O, Qr 0A Conjunto e Rt, LOTE 1 - LJ 1 - Candangolândia, Brasília - DF, 71727-009, Brasil",5,1,https://www.google.com/maps/place/?q=place_id:ChIJJzziELgvWpMRmLP95yY36UQ,-15.8530235,-47.9480612
"Centro de Ensino Fundamental 03 Taguatinga Sul QSD CL – Taguatinga, Brasília – DF – 72015-240",ChIJk___t4UyWpMRATRaEDjhifc,"Colégio Alub Taguatinga Sul - Ensino Fundamental I, Fundamental II e Médio",True,CLOSED_TEMPORARILY,ChIJk___t4UyWpMRATRaEDjhifc,"primary_school,secondary_school,school,point_of_interest,establishment","QS 1 - Taguatinga, Brasília - DF, 70297-400, Brasil",4,91,https://www.google.com/maps/place/?q=place_id:ChIJk___t4UyWpMRATRaEDjhifc,-15.8385906,-48.0466224
"Centro de Ensino Fundamental 09 ",ChIJK0XSF_Y_WpMRA53vdiTVteA,CEF 08 de Sobradinho,True,CLOSED_TEMPORARILY,ChIJK0XSF_Y_WpMRA53vdiTVteA,"school,primary_school,point_of_interest,establishment","Qr 03 Lt 04, Sobradinho II - Sobradinho, DF, 73001-970, Brasil",3.8,17,https://www.google.com/maps/place/?q=place_id:ChIJK0XSF_Y_WpMRA53vdiTVteA,-15.6393658,-47.8283056
"Escola Classe 215 Cl 215 Lt A – Santa Maria, DF – 73503-255",ChIJk1hxCU2HWZMR0B0tff3RDek,Escola Classe 215 de Santa Maria,False,OPERATIONAL,ChIJk1hxCU2HWZMR0B0tff3RDek,"school,secondary_school,point_of_interest,establishment","Cl 215 Lt A - Santa Maria, DF, 73503-255, Brasil",3.9,13,https://www.google.com/maps/place/?q=place_id:ChIJk1hxCU2HWZMR0B0tff3RDek,-16.0063522,-47.99922220000001
"Escola Classe 03 Q 17 Lt 08 – Paranoá, Brasília – DF – 71571-703",ChIJK2SVWWo9WpMRLSgD1NU2aB4,EC 03 do Paranoá,False,OPERATIONAL,ChIJK2SVWWo9WpMRLSgD1NU2aB4,"school,point_of_interest,establishment","Q 17 Lt 08 - Paranoá, Brasília - DF, 71571-703, Brasil",3.5,10,https://www.google.com/maps/place/?q=place_id:ChIJK2SVWWo9WpMRLSgD1NU2aB4,-15.7729896,-47.7811597
"CAIC Juscelino Kubitschek Park Way Trecho 2 Q 6 – Núcleo Bandeirante, Brasília – DF – 70297-400",ChIJk2XkUlkuWpMRpn1TUv7ZP5Q,Escola Classe 05 Núcleo Bandeirante,True,CLOSED_TEMPORARILY,ChIJk2XkUlkuWpMRpn1TUv7ZP5Q,"school,point_of_interest,establishment","2ª Av, entre blocos 1400/1500 - Nucleo Bandeirante, Brasília - DF, 71715-045, Brasil",4.3,10,https://www.google.com/maps/place/?q=place_id:ChIJk2XkUlkuWpMRpn1TUv7ZP5Q,-15.8730369,-47.9760101
"Centro de Ensino Fundamental 507 Qn 507 Ae Setorsul, St. Sul – Samambaia Sul, DF – 72313-000",ChIJK3GgZcHSW5MRiZATgulZijw,Centro De Ensino Fundamental 507 De Sama,False,OPERATIONAL,ChIJK3GgZcHSW5MRiZATgulZijw,"school,primary_school,point_of_interest,establishment","Qn 507 Ae Setorsul, St. Sul - Samambaia Sul, DF, 72313-000, Brasil",3.1,27,https://www.google.com/maps/place/?q=place_id:ChIJK3GgZcHSW5MRiZATgulZijw,-15.8906572,-48.0976404
"Escola Classe 111 Qs 111 – St. Sul, Brasília – DF – 72301-550",ChIJk5iojpPSW5MRZbnOkbNc2Z8,Escola Classe 111 De Samambaia,True,CLOSED_TEMPORARILY,ChIJk5iojpPSW5MRZbnOkbNc2Z8,"school,point_of_interest,establishment","Qs 111 - St. Sul, Brasília - DF, 72301-550, Brasil",4.4,5,https://www.google.com/maps/place/?q=place_id:ChIJk5iojpPSW5MRZbnOkbNc2Z8,-15.8859637,-48.1054801
"Jardim de Infância 308 Sul SQS308 – Asa Sul, Brasília – DF – 70390-100",ChIJk7mso8o6WpMRi6zn3UaI5MU,Jardim De Infância 208 Sul,True,CLOSED_TEMPORARILY,ChIJk7mso8o6WpMRi6zn3UaI5MU,"school,point_of_interest,establishment","Sqs 208 -ae Sqs 208 -ae, SHCS, Brasília - DF, 70254-000, Brasil",4.4,7,https://www.google.com/maps/place/?q=place_id:ChIJk7mso8o6WpMRi6zn3UaI5MU,-15.820855,-47.90158
"Centro Educacional do Lago Sul St. de Habitações Individuais Sul – Lago Sul, Brasília – DF – 70297-400",ChIJK9F98hElWpMRZHKpXFx4QjM,Centro Educacional Nossa Senhora Rosário,True,CLOSED_TEMPORARILY,ChIJK9F98hElWpMRZHKpXFx4QjM,"school,point_of_interest,establishment","SHIS QI 15 - s/n Ch 4, Brasília - DF, 71635-600, Brasil",0,0,https://www.google.com/maps/place/?q=place_id:ChIJK9F98hElWpMRZHKpXFx4QjM,-15.8478191,-47.8964945
"Centro de Ensino Médio 414 Qr 414 Ae Setor Norte, Setor Norte – Samambaia Sul, Brasília – DF – 72320-200",ChIJk9nTo6gyWpMRiOq7EDFKArQ,CEM 414 de Samambaia,False,OPERATIONAL,ChIJk9nTo6gyWpMRiOq7EDFKArQ,"school,secondary_school,point_of_interest,establishment","Qr 414 Ae Setor Norte, Setor Norte - Samambaia Sul, Brasília - DF, 72320-200, Brasil",4,40,https://www.google.com/maps/place/?q=place_id:ChIJk9nTo6gyWpMRiOq7EDFKArQ,-15.8586806,-48.0720208
"Centro de Ensino Fundamental 03 Taguatinga Sul QSD CL – Taguatinga, Brasília – DF – 72015-240",ChIJKafSOIwyWpMRAqRU3Ne7cWI,Escola Ceteb de Jovens e Adultos,False,OPERATIONAL,ChIJKafSOIwyWpMRAqRU3Ne7cWI,"school,point_of_interest,establishment","Avenida QSD Área Especial 1 Lote 4 Edifício Spazio Duo – Salas 302/303 Taguatinga Sul, Pistão Sul, Brasília - DF, 72015-597, Brasil",3.8,16,https://www.google.com/maps/place/?q=place_id:ChIJKafSOIwyWpMRAqRU3Ne7cWI,-15.8406934,-48.0469811
